start_hour_str,dow_str,start_station_name,city,avg_duration,number_of_trips
Afternoon,Tuesday,Redwood City Public Library,Redwood City,35.0,2
Evening,Tuesday,Redwood City Caltrain Station,Redwood City,17.5,2
Morning,Tuesday,San Jose City Hall,San Jose,18.5,2
Nightime,Tuesday,Broadway St at Battery St,San Francisco,14.0,2
Nightime,Tuesday,Washington at Kearny,San Francisco,236.0,2
Mid Morning,Tuesday,Arena Green / SAP Center,San Jose,90.5,2
Evening,Tuesday,Davis at Jackson,San Francisco,10.5,2
Nightime,Tuesday,Commercial at Montgomery,San Francisco,8.5,2
Morning,Tuesday,Post at Kearney,San Francisco,8.5,2
Nightime,Tuesday,5th at Howard,San Francisco,10.0,2
Morning,Tuesday,St James Park,San Jose,11.0,2
Afternoon,Tuesday,San Mateo County Center,Redwood City,20.0,2
Mid Day,Tuesday,Redwood City Public Library,Redwood City,6.0,2
Evening,Tuesday,Charleston Park/ North Bayshore Area,Mountain View,37.0,2
Mid Morning,Tuesday,St James Park,San Jose,5.0,2
Mid Morning,Tuesday,MLK Library,San Jose,16.5,2
Mid Morning,Tuesday,SJSU 4th at San Carlos,San Jose,36.5,2
Morning,Tuesday,SJSU 4th at San Carlos,San Jose,5.5,2
Morning,Tuesday,Arena Green / SAP Center,San Jose,7.5,2
Afternoon,Tuesday,Franklin at Maple,Redwood City,28.5,2
Nightime,Tuesday,Charleston Park/ North Bayshore Area,Mountain View,68.5,2
Early Afternoon,Tuesday,Rengstorff Avenue / California Street,Mountain View,141.5,2
Nightime,Tuesday,Mountain View Caltrain Station,Mountain View,26.5,2
Evening,Tuesday,Castro Street and El Camino Real,Mountain View,9.5,2
Morning,Tuesday,Castro Street and El Camino Real,Mountain View,4.0,2
Nightime,Tuesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,131.5,2
Morning,Tuesday,Redwood City Public Library,Redwood City,13.0,2
Nightime,Tuesday,MLK Library,San Jose,46.0,2
Nightime,Tuesday,Clay at Battery,San Francisco,11.5,2
Mid Morning,Tuesday,Stanford in Redwood City,Redwood City,13.0,2
Mid Morning,Tuesday,Evelyn Park and Ride,Mountain View,7.0,2
Mid Morning,Tuesday,Mountain View City Hall,Mountain View,7.5,2
Evening,Tuesday,Mountain View City Hall,Mountain View,21.5,2
Evening,Wednesday,St James Park,San Jose,11.5,2
Nightime,Wednesday,San Salvador at 1st,San Jose,395.0,2
Early Afternoon,Wednesday,Franklin at Maple,Redwood City,6.0,2
Evening,Wednesday,SJSU 4th at San Carlos,San Jose,52.0,2
Mid Morning,Wednesday,San Pedro Square,San Jose,25.5,2
Nightime,Wednesday,Cyril Magnin St at Ellis St,San Francisco,524.0,2
Evening,Wednesday,Cowper at University,Palo Alto,10.5,2
Early Afternoon,Wednesday,San Antonio Caltrain Station,Mountain View,74.0,2
Mid Morning,Wednesday,Arena Green / SAP Center,San Jose,8.5,2
Nightime,Wednesday,2nd at Townsend,San Francisco,13.5,2
Morning,Wednesday,San Salvador at 1st,San Jose,11.0,2
Early Afternoon,Wednesday,Redwood City Caltrain Station,Redwood City,15.5,2
Morning,Wednesday,5th St at Folsom St,San Francisco,15.5,2
Nightime,Wednesday,Santa Clara at Almaden,San Jose,374.0,2
Nightime,Wednesday,Washington at Kearny,San Francisco,17.0,2
Mid Day,Wednesday,Palo Alto Caltrain Station,Palo Alto,162.5,2
Afternoon,Wednesday,San Antonio Shopping Center,Mountain View,20.5,2
Mid Day,Wednesday,Castro Street and El Camino Real,Mountain View,23.0,2
Mid Day,Wednesday,Mezes Park,Redwood City,13.0,2
Mid Day,Wednesday,Redwood City Caltrain Station,Redwood City,4.5,2
Mid Morning,Wednesday,SJSU 4th at San Carlos,San Jose,295.0,2
Evening,Wednesday,San Jose Diridon Caltrain Station,San Jose,19.5,2
Evening,Wednesday,Charleston Park/ North Bayshore Area,Mountain View,20.5,2
Nightime,Wednesday,Palo Alto Caltrain Station,Palo Alto,44.0,2
Mid Day,Wednesday,Franklin at Maple,Redwood City,16.5,2
Mid Day,Wednesday,San Mateo County Center,Redwood City,4.5,2
Afternoon,Wednesday,Redwood City Medical Center,Redwood City,6.0,2
Early Afternoon,Wednesday,Redwood City Medical Center,Redwood City,4192.0,2
Nightime,Wednesday,Park at Olive,Palo Alto,30.0,2
Mid Day,Wednesday,Middlefield Light Rail Station,Mountain View,182.0,2
Morning,Wednesday,Middlefield Light Rail Station,Mountain View,24.0,2
Morning,Wednesday,Castro Street and El Camino Real,Mountain View,124.5,2
Mid Day,Wednesday,Charleston Park/ North Bayshore Area,Mountain View,17.5,2
Early Afternoon,Wednesday,Charleston Park/ North Bayshore Area,Mountain View,16.5,2
Evening,Wednesday,Ryland Park,San Jose,9.0,2
Mid Morning,Wednesday,Cyril Magnin St at Ellis St,San Francisco,22.0,2
Evening,Thursday,Redwood City Public Library,Redwood City,25.0,2
Morning,Thursday,San Salvador at 1st,San Jose,7.0,2
Morning,Thursday,Santa Clara County Civic Center,San Jose,14.5,2
Morning,Thursday,Post at Kearney,San Francisco,6.0,2
Mid Morning,Thursday,Washington at Kearney,San Francisco,9.0,2
Nightime,Thursday,Commercial at Montgomery,San Francisco,22.0,2
Nightime,Thursday,University and Emerson,Palo Alto,19.0,2
Nightime,Thursday,Adobe on Almaden,San Jose,433.0,2
Mid Morning,Thursday,Cyril Magnin St at Ellis St,San Francisco,27.0,2
Mid Morning,Thursday,Ryland Park,San Jose,14.5,2
Mid Morning,Thursday,San Salvador at 1st,San Jose,124.5,2
Evening,Thursday,Redwood City Caltrain Station,Redwood City,7.5,2
Nightime,Thursday,Clay at Battery,San Francisco,255.0,2
Afternoon,Thursday,Ryland Park,San Jose,18.0,2
Evening,Thursday,Palo Alto Caltrain Station,Palo Alto,5.0,2
Mid Day,Thursday,Redwood City Medical Center,Redwood City,83.5,2
Mid Morning,Thursday,San Pedro Square,San Jose,6.5,2
Morning,Thursday,Paseo de San Antonio,San Jose,4.0,2
Nightime,Thursday,Cyril Magnin St at Ellis St,San Francisco,16.0,2
Afternoon,Thursday,St James Park,San Jose,9.0,2
Morning,Thursday,SJSU 4th at San Carlos,San Jose,7.5,2
Afternoon,Thursday,Evelyn Park and Ride,Mountain View,8.0,2
Early Afternoon,Thursday,Charleston Park/ North Bayshore Area,Mountain View,44.0,2
Afternoon,Thursday,Redwood City Medical Center,Redwood City,454.0,2
Early Afternoon,Thursday,Redwood City Caltrain Station,Redwood City,87.5,2
Mid Day,Thursday,Franklin at Maple,Redwood City,120.0,2
Morning,Thursday,Redwood City Public Library,Redwood City,13.0,2
Morning,Thursday,Mezes Park,Redwood City,42.0,2
Evening,Thursday,Cowper at University,Palo Alto,12.0,2
Mid Morning,Thursday,San Antonio Shopping Center,Mountain View,117.5,2
Nightime,Thursday,Mountain View Caltrain Station,Mountain View,300.0,2
Evening,Thursday,Charleston Park/ North Bayshore Area,Mountain View,57.0,2
Morning,Thursday,Stanford in Redwood City,Redwood City,54.0,2
Morning,Thursday,Washington at Kearney,San Francisco,15.0,2
Nightime,Friday,Paseo de San Antonio,San Jose,8.5,2
Mid Day,Friday,San Jose Government Center,San Jose,17.0,2
Afternoon,Friday,Cyril Magnin St at Ellis St,San Francisco,16.5,2
Afternoon,Friday,Santa Clara County Civic Center,San Jose,20.0,2
Nightime,Friday,SJSU - San Salvador at 9th,San Jose,8.0,2
Morning,Friday,Park at Olive,Palo Alto,17.5,2
Mid Day,Friday,Franklin at Maple,Redwood City,24.0,2
Morning,Friday,Washington at Kearney,San Francisco,15.0,2
Mid Morning,Friday,Cyril Magnin St at Ellis St,San Francisco,24.5,2
Nightime,Friday,San Jose City Hall,San Jose,15.0,2
Mid Morning,Friday,Park at Olive,Palo Alto,27.0,2
Afternoon,Friday,Redwood City Public Library,Redwood City,20.0,2
Morning,Friday,Paseo de San Antonio,San Jose,19.5,2
Mid Morning,Friday,SJSU 4th at San Carlos,San Jose,22.5,2
Early Afternoon,Friday,S. Market St at Park Ave,San Jose,8.5,2
Morning,Friday,Redwood City Public Library,Redwood City,12.0,2
Nightime,Friday,California Ave Caltrain Station,Palo Alto,15.5,2
Nightime,Friday,Park at Olive,Palo Alto,25.0,2
Morning,Friday,Mezes,Redwood City,8.0,2
Mid Morning,Friday,Sequoia Hospital,Redwood City,9.0,2
Evening,Friday,Franklin at Maple,Redwood City,6.5,2
Early Afternoon,Friday,Franklin at Maple,Redwood City,5.0,2
Evening,Friday,Palo Alto Caltrain Station,Palo Alto,31.0,2
Early Afternoon,Friday,Redwood City Medical Center,Redwood City,86.5,2
Mid Day,Friday,Redwood City Public Library,Redwood City,587.5,2
Mid Morning,Friday,Rengstorff Avenue / California Street,Mountain View,102.5,2
Nightime,Friday,Golden Gate at Polk,San Francisco,19.0,2
Mid Morning,Friday,Washington at Kearney,San Francisco,13.0,2
Morning,Friday,San Pedro Square,San Jose,8.5,2
Morning,Friday,San Salvador at 1st,San Jose,11.0,2
Afternoon,Friday,Middlefield Light Rail Station,Mountain View,65.0,2
Early Afternoon,Friday,Cyril Magnin St at Ellis St,San Francisco,66.0,2
Mid Day,Saturday,Redwood City Public Library,Redwood City,16.0,2
Afternoon,Saturday,Redwood City Caltrain Station,Redwood City,11.0,2
Evening,Saturday,5th St at Folsom St,San Francisco,2.5,2
Nightime,Saturday,San Francisco Caltrain 2 (330 Townsend),San Francisco,76.0,2
Nightime,Saturday,Palo Alto Caltrain Station,Palo Alto,257.5,2
Morning,Saturday,Mountain View Caltrain Station,Mountain View,25.5,2
Mid Day,Saturday,Cyril Magnin St at Ellis St,San Francisco,18.5,2
Early Afternoon,Saturday,Franklin at Maple,Redwood City,19.0,2
Nightime,Saturday,Townsend at 7th,San Francisco,12.5,2
Morning,Saturday,Japantown,San Jose,8.5,2
Nightime,Saturday,Ryland Park,San Jose,192.5,2
Morning,Saturday,Adobe on Almaden,San Jose,16.0,2
Mid Morning,Saturday,Redwood City Caltrain Station,Redwood City,27.5,2
Afternoon,Saturday,Cyril Magnin St at Ellis St,San Francisco,13.5,2
Mid Day,Saturday,Stanford in Redwood City,Redwood City,39.0,2
Mid Morning,Saturday,San Jose City Hall,San Jose,7.0,2
Mid Morning,Saturday,St James Park,San Jose,9.0,2
Afternoon,Saturday,Stanford in Redwood City,Redwood City,85.5,2
Morning,Saturday,Paseo de San Antonio,San Jose,10.5,2
Morning,Saturday,SJSU 4th at San Carlos,San Jose,11.5,2
Mid Day,Saturday,Santa Clara County Civic Center,San Jose,1422.5,2
Morning,Saturday,2nd at South Park,San Francisco,17.0,2
Evening,Saturday,Park at Olive,Palo Alto,21.5,2
Evening,Saturday,Stanford in Redwood City,Redwood City,146.0,2
Morning,Saturday,Redwood City Public Library,Redwood City,16.5,2
Evening,Saturday,San Antonio Shopping Center,Mountain View,489.0,2
Afternoon,Saturday,Middlefield Light Rail Station,Mountain View,20.0,2
Morning,Saturday,Castro Street and El Camino Real,Mountain View,9.0,2
Evening,Saturday,Cowper at University,Palo Alto,21.0,2
Early Afternoon,Saturday,S. Market St at Park Ave,San Jose,12.5,2
Early Afternoon,Saturday,Middlefield Light Rail Station,Mountain View,62.0,2
Nightime,Sunday,St James Park,San Jose,11.0,1
Evening,Sunday,Post at Kearney,San Francisco,7.0,1
Mid Morning,Sunday,Middlefield Light Rail Station,Mountain View,91.0,1
Nightime,Sunday,California Ave Caltrain Station,Palo Alto,18.0,1
Evening,Sunday,Mezes Park,Redwood City,8.0,1
Nightime,Sunday,S. Market St at Park Ave,San Jose,514.0,1
Morning,Sunday,Paseo de San Antonio,San Jose,61.0,1
Nightime,Sunday,Park at Olive,Palo Alto,35.0,1
Mid Morning,Sunday,Redwood City Public Library,Redwood City,9.0,1
Evening,Sunday,San Jose City Hall,San Jose,7.0,1
Early Afternoon,Sunday,S. Market St at Park Ave,San Jose,9.0,1
Afternoon,Sunday,S. Market St at Park Ave,San Jose,23.0,1
Morning,Sunday,Santa Clara County Civic Center,San Jose,18.0,1
Nightime,Sunday,Palo Alto Caltrain Station,Palo Alto,23.0,1
Afternoon,Sunday,Stanford in Redwood City,Redwood City,26.0,1
Early Afternoon,Sunday,Redwood City Medical Center,Redwood City,13.0,1
Evening,Sunday,San Antonio Shopping Center,Mountain View,20.0,1
Morning,Sunday,Rengstorff Avenue / California Street,Mountain View,26.0,1
Morning,Sunday,Japantown,San Jose,14.0,1
Mid Day,Sunday,S. Market St at Park Ave,San Jose,17.0,1
Mid Day,Sunday,Cyril Magnin St at Ellis St,San Francisco,23.0,1
Mid Day,Monday,Santa Clara County Civic Center,San Jose,12.0,1
Afternoon,Monday,S. Market St at Park Ave,San Jose,53.0,1
Mid Morning,Monday,Cyril Magnin St at Ellis St,San Francisco,7.0,1
Mid Morning,Monday,Japantown,San Jose,18.0,1
Mid Morning,Monday,Washington at Kearney,San Francisco,12.0,1
Afternoon,Monday,Redwood City Public Library,Redwood City,88.0,1
Mid Morning,Monday,Adobe on Almaden,San Jose,25.0,1
Mid Day,Monday,St James Park,San Jose,110.0,1
Mid Morning,Monday,San Jose Civic Center,San Jose,9.0,1
Early Afternoon,Monday,St James Park,San Jose,29.0,1
Nightime,Monday,SJSU - San Salvador at 9th,San Jose,7.0,1
Morning,Monday,Santa Clara County Civic Center,San Jose,18.0,1
Nightime,Monday,Paseo de San Antonio,San Jose,2122.0,1
Evening,Monday,Santa Clara at Almaden,San Jose,21.0,1
Mid Morning,Monday,Stanford in Redwood City,Redwood City,38.0,1
Mid Morning,Monday,Ryland Park,San Jose,23.0,1
Nightime,Monday,Franklin at Maple,Redwood City,41.0,1
Evening,Monday,Franklin at Maple,Redwood City,70.0,1
Mid Morning,Monday,Redwood City Public Library,Redwood City,13.0,1
Mid Morning,Monday,Redwood City Caltrain Station,Redwood City,12.0,1
Mid Morning,Monday,Arena Green / SAP Center,San Jose,26.0,1
Mid Day,Monday,Redwood City Medical Center,Redwood City,225.0,1
Nightime,Monday,San Antonio Caltrain Station,Mountain View,3.0,1
Evening,Monday,Palo Alto Caltrain Station,Palo Alto,28.0,1
Mid Morning,Monday,Mezes,Redwood City,4.0,1
Morning,Monday,Mezes Park,Redwood City,8.0,1
Early Afternoon,Monday,Broadway at Main,Redwood City,5.0,1
Mid Day,Monday,Franklin at Maple,Redwood City,31.0,1
Early Afternoon,Monday,Franklin at Maple,Redwood City,4.0,1
Mid Day,Monday,San Mateo County Center,Redwood City,4.0,1
Early Afternoon,Monday,San Mateo County Center,Redwood City,5.0,1
Morning,Monday,Redwood City Medical Center,Redwood City,7.0,1
Nightime,Monday,Evelyn Park and Ride,Mountain View,613.0,1
Nightime,Monday,Redwood City Caltrain Station,Redwood City,279.0,1
Early Afternoon,Monday,Middlefield Light Rail Station,Mountain View,20.0,1
Morning,Monday,Middlefield Light Rail Station,Mountain View,18.0,1
Mid Morning,Monday,Charleston Park/ North Bayshore Area,Mountain View,16.0,1
Mid Morning,Monday,Cowper at University,Palo Alto,13.0,1
Nightime,Monday,Japantown,San Jose,17.0,1
Morning,Monday,San Pedro Square,San Jose,5.0,1
Morning,Monday,SJSU 4th at San Carlos,San Jose,15.0,1
Mid Day,Tuesday,San Mateo County Center,Redwood City,22.0,1
Evening,Tuesday,Adobe on Almaden,San Jose,12.0,1
Afternoon,Tuesday,Broadway at Main,Redwood City,26.0,1
Nightime,Tuesday,Japantown,San Jose,11.0,1
Nightime,Tuesday,Howard at 2nd,San Francisco,28.0,1
Nightime,Tuesday,Temporary Transbay Terminal (Howard at Beale),San Francisco,6.0,1
Mid Morning,Tuesday,University and Emerson,Palo Alto,16.0,1
Mid Day,Tuesday,San Jose Government Center,San Jose,18.0,1
Mid Morning,Tuesday,Cyril Magnin St at Ellis St,San Francisco,9.0,1
Mid Day,Tuesday,Redwood City Caltrain Station,Redwood City,5.0,1
Early Afternoon,Tuesday,5th St at Folsom St,San Francisco,8.0,1
Mid Morning,Tuesday,Santa Clara County Civic Center,San Jose,29.0,1
Evening,Tuesday,5th St at Folsom St,San Francisco,8.0,1
Evening,Tuesday,SJSU - San Salvador at 9th,San Jose,5.0,1
Nightime,Tuesday,California Ave Caltrain Station,Palo Alto,20.0,1
Nightime,Tuesday,Mountain View City Hall,Mountain View,8.0,1
Mid Morning,Tuesday,San Salvador at 1st,San Jose,25.0,1
Nightime,Tuesday,San Pedro Square,San Jose,13.0,1
Mid Day,Tuesday,Arena Green / SAP Center,San Jose,18.0,1
Evening,Tuesday,Post at Kearney,San Francisco,4.0,1
Evening,Tuesday,Franklin at Maple,Redwood City,39.0,1
Morning,Tuesday,Franklin at Maple,Redwood City,31.0,1
Evening,Tuesday,San Antonio Shopping Center,Mountain View,33.0,1
Mid Day,Tuesday,Kaiser Hospital,Redwood City,23.0,1
Afternoon,Tuesday,Kaiser Hospital,Redwood City,117.0,1
Nightime,Tuesday,Franklin at Maple,Redwood City,52.0,1
Afternoon,Tuesday,Redwood City Caltrain Station,Redwood City,9.0,1
Early Afternoon,Tuesday,Franklin at Maple,Redwood City,69.0,1
Nightime,Tuesday,Redwood City Caltrain Station,Redwood City,687.0,1
Mid Day,Tuesday,Santa Clara County Civic Center,San Jose,24.0,1
Afternoon,Tuesday,Mezes Park,Redwood City,13.0,1
Mid Day,Tuesday,Mezes Park,Redwood City,7.0,1
Afternoon,Tuesday,Stanford in Redwood City,Redwood City,16.0,1
Nightime,Tuesday,University and Emerson,Palo Alto,33.0,1
Evening,Tuesday,Evelyn Park and Ride,Mountain View,32.0,1
Nightime,Tuesday,Washington at Kearney,San Francisco,1390.0,1
Morning,Tuesday,Mezes Park,Redwood City,5.0,1
Early Afternoon,Tuesday,Sequoia Hospital,Redwood City,8.0,1
Mid Morning,Tuesday,Franklin at Maple,Redwood City,26.0,1
Mid Day,Tuesday,Stanford in Redwood City,Redwood City,38.0,1
Early Afternoon,Tuesday,Redwood City Medical Center,Redwood City,37.0,1
Afternoon,Tuesday,Redwood City Medical Center,Redwood City,7.0,1
Nightime,Tuesday,Evelyn Park and Ride,Mountain View,459.0,1
Morning,Tuesday,Middlefield Light Rail Station,Mountain View,16.0,1
Afternoon,Tuesday,Charleston Park/ North Bayshore Area,Mountain View,16.0,1
Evening,Tuesday,Cowper at University,Palo Alto,18.0,1
Nightime,Tuesday,Santa Clara at Almaden,San Jose,14.0,1
Mid Day,Tuesday,San Antonio Shopping Center,Mountain View,24.0,1
Mid Morning,Tuesday,Ryland Park,San Jose,16.0,1
Nightime,Tuesday,SJSU - San Salvador at 9th,San Jose,14.0,1
Mid Day,Tuesday,Mezes,Redwood City,159.0,1
Mid Day,Tuesday,Middlefield Light Rail Station,Mountain View,19.0,1
Evening,Wednesday,San Jose City Hall,San Jose,11.0,1
Mid Morning,Wednesday,California Ave Caltrain Station,Palo Alto,3.0,1
Evening,Wednesday,Santa Clara County Civic Center,San Jose,17.0,1
Early Afternoon,Wednesday,Cyril Magnin St at Ellis St,San Francisco,20.0,1
Morning,Wednesday,San Jose Government Center,San Jose,15.0,1
Nightime,Wednesday,Broadway St at Battery St,San Francisco,4.0,1
Evening,Wednesday,S. Market St at Park Ave,San Jose,3.0,1
Nightime,Wednesday,Commercial at Montgomery,San Francisco,8.0,1
Evening,Wednesday,Redwood City Public Library,Redwood City,5.0,1
Early Afternoon,Wednesday,San Jose City Hall,San Jose,6.0,1
Afternoon,Wednesday,Redwood City Public Library,Redwood City,40.0,1
Morning,Wednesday,San Pedro Square,San Jose,4.0,1
Morning,Wednesday,Cyril Magnin St at Ellis St,San Francisco,23.0,1
Morning,Wednesday,Park at Olive,Palo Alto,16.0,1
Evening,Wednesday,Park at Olive,Palo Alto,31.0,1
Evening,Wednesday,Mountain View City Hall,Mountain View,44.0,1
Nightime,Wednesday,California Ave Caltrain Station,Palo Alto,17.0,1
Nightime,Wednesday,San Francisco City Hall,San Francisco,16.0,1
Nightime,Wednesday,SJSU 4th at San Carlos,San Jose,22.0,1
Early Afternoon,Wednesday,Broadway at Main,Redwood City,994.0,1
Nightime,Wednesday,Kaiser Hospital,Redwood City,113.0,1
Mid Day,Wednesday,Cowper at University,Palo Alto,23.0,1
Mid Morning,Wednesday,Rengstorff Avenue / California Street,Mountain View,8.0,1
Nightime,Wednesday,Post at Kearney,San Francisco,9.0,1
Mid Day,Wednesday,Stanford in Redwood City,Redwood City,34.0,1
Morning,Wednesday,Redwood City Medical Center,Redwood City,9.0,1
Morning,Wednesday,Evelyn Park and Ride,Mountain View,5.0,1
Mid Day,Wednesday,Evelyn Park and Ride,Mountain View,59.0,1
Nightime,Wednesday,Castro Street and El Camino Real,Mountain View,6.0,1
Evening,Wednesday,San Antonio Shopping Center,Mountain View,18.0,1
Nightime,Wednesday,Ryland Park,San Jose,670.0,1
Morning,Wednesday,San Jose City Hall,San Jose,9.0,1
Nightime,Wednesday,Paseo de San Antonio,San Jose,6.0,1
Morning,Wednesday,Paseo de San Antonio,San Jose,8.0,1
Mid Day,Wednesday,5th St at Folsom St,San Francisco,8.0,1
Morning,Wednesday,Washington at Kearney,San Francisco,29.0,1
Mid Morning,Wednesday,San Antonio Shopping Center,Mountain View,16.0,1
Nightime,Thursday,SJSU - San Salvador at 9th,San Jose,7.0,1
Mid Day,Thursday,Stanford in Redwood City,Redwood City,9.0,1
Nightime,Thursday,SJSU 4th at San Carlos,San Jose,12.0,1
Evening,Thursday,Adobe on Almaden,San Jose,6.0,1
Early Afternoon,Thursday,SJSU - San Salvador at 9th,San Jose,22.0,1
Evening,Thursday,University and Emerson,Palo Alto,3.0,1
Nightime,Thursday,Palo Alto Caltrain Station,Palo Alto,6.0,1
Morning,Thursday,MLK Library,San Jose,158.0,1
Early Afternoon,Thursday,S. Market St at Park Ave,San Jose,12.0,1
Mid Morning,Thursday,Santa Clara County Civic Center,San Jose,25.0,1
Nightime,Thursday,Arena Green / SAP Center,San Jose,7.0,1
